code,sample,isp_sigma_pct,isn_sigma_pct,mirror_ratio_x48,idac_A
1,183,7.1699322147166535,29.754599774408444,1.098395616713004,8.46489496e-06
1,184,5.998540947795965,16.474133318406537,1.2497371587285875,8.34441634e-06
1,185,7.6073572201005195,13.122502001416272,1.2547745777089778,8.60392196e-06
1,186,8.320375281134442,9.404637441786972,1.1902291289842108,8.50584271e-06
1,187,5.4260665521264775,16.1241271776698,1.1692812693249124,8.59667552e-06
1,188,9.842010434097329,22.037170255464403,1.0720330048088171,8.44721027e-06
1,189,5.960394157612562,15.758305304617831,1.0858089996636324,8.24190559e-06
1,190,7.233013753136161,18.561498176997024,1.0096264573811053,8.48530968e-06
1,191,6.284930909791003,26.17594509187707,1.1784033073630387,8.49142464e-06
1,192,9.138074260759309,18.799024138840203,1.1762249496407553,8.5774718e-06
1,193,6.2907652721576754,20.961960537899735,1.0127384326319717,8.4192964e-06
1,194,6.816868092523796,16.310945247432844,1.1576859475857573,8.49284272e-06
1,195,8.979870157237842,19.43532586965767,1.0469783777841846,8.53611774e-06
1,196,5.241344703858401,15.827487773653365,0.9840048018055967,8.50924911e-06
1,197,6.6222655823742445,21.241714608764266,1.1102280143188568,8.53370354e-06
1,198,6.886070948887004,19.1940557516854,0.9811207276019889,8.47710932e-06
1,199,6.6701322382348165,16.24309717603675,1.2099359865746284,8.56925554e-06
16,0,4.535562797171602,11.821576593726995,1.1325549231256191,5.00358632e-05
16,1,3.4684534037400474,12.041129518857836,1.1403652096487398,5.00380208e-05
16,2,3.7509660708598065,9.007650831047215,1.0978919205434352,4.98255318e-05
16,3,4.374458301340106,13.709730431288733,1.0962305165482984,4.99871514e-05
16,4,3.9026714250144376,11.321409104084049,1.1394496371320084,4.98957208e-05
16,5,4.593370689381907,12.7717901693635,1.1679353377939705,4.99444513e-05
16,6,5.726262581347599,16.375014883251097,1.1783133262652696,4.98748574e-05
16,7,4.5812077674994045,11.322513535067023,1.0565949044573621,5.00684418e-05
16,8,6.367752408587462,15.53811292730662,1.1271728782008354,4.99255699e-05
16,9,3.165452528765534,10.483938344846017,1.1770855639013558,4.98194289e-05
16,10,4.901815413245108,15.300402040181126,1.1648750660809248,4.99714933e-05
16,11,5.364966560514125,11.590749783034285,1.0458492086593891,5.02179712e-05
16,12,4.964689069703607,17.829702176621577,1.0900218967470545,5.00880335e-05
16,13,3.8606747336056926,12.215911012502882,1.0731526828503286,4.96963299e-05
16,14,5.373649465005442,7.894557990889298,1.1071664601379978,4.99398787e-05
16,15,4.126534630052389,11.17082946613611,1.1142654248531996,4.99357767e-05
16,16,5.698586477155751,13.321192067293302,1.1483433252047424,4.98645662e-05
16,17,2.2034435986159275,13.915494358743677,1.020852966569557,5.01649977e-05
16,18,4.498010294442819,16.4429986889005,1.074389694545501,4.99533058e-05
16,19,4.480975148643913,15.316996020162751,1.071239668547959,4.97081507e-05
16,20,5.178184779660017,9.152073821430138,1.1165033298353921,4.99864499e-05
16,21,4.673731813711549,16.542085171877368,1.189376400158412,5.01499951e-05
16,22,3.884443123225897,8.520941272796064,1.0610886286354435,4.95810364e-05
16,23,3.5355019782739756,9.414382708545688,1.0874550308309778,4.99899164e-05
16,24,6.823823282350576,13.200742734016103,1.079793737964364,5.01026181e-05
16,25,4.277851667031989,15.076414846180416,1.092386905858128,4.98763345e-05
16,26,3.114842225175122,12.188326907595371,1.1202889493921533,5.01042203e-05
16,27,5.455049664329784,8.593468754319206,1.1650059215742206,4.98759264e-05
16,28,3.8464599410289515,8.972848101805278,1.148241894617033,4.99903708e-05
16,29,3.3019028411583213,10.271452466348043,1.1288004944023664,4.98345511e-05
16,30,5.182924188717017,13.851422246444042,1.0423547742305144,5.02184738e-05
16,31,2.9403247036045546,11.220609532830622,1.1406743755358708,4.97665295e-05
16,32,5.026088195406874,9.926500442024562,1.184376361531755,4.99038122e-05
16,33,4.685268734303108,17.07552696361047,1.1309279835925565,5.00837077e-05
16,34,3.5871402057957393,8.941658463676783,1.0620310522558263,4.97679012e-05
16,35,2.807294065243406,12.520302083280214,1.0724190594955376,5.0026004e-05
16,36,4.020229152791547,14.048644612938835,1.0124122199742178,4.97813849e-05
16,37,4.110572931319315,10.259607283133757,1.1622156081502617,4.96912579e-05
16,38,3.66447210593067,11.193757308413085,1.0639702786427252,4.98926609e-05
16,39,4.61319822016856,5.075719596922129,1.1059738864332083,4.98879303e-05
16,40,4.971572360730644,14.273922593994676,1.1039549588797637,5.01512926e-05
16,41,4.461077201843244,10.749568260304397,0.9671613339697755,4.97591004e-05
16,42,4.463435219502073,7.057854296339324,1.0601783526034882,5.01885693e-05
16,43,4.564742479309467,13.548805509435823,1.1578602694033808,4.99564703e-05
16,44,2.5244052240860886,6.637672639263065,1.0338764011917385,4.97405427e-05
16,45,3.7849013417521187,12.141058809831428,1.0843605462797725,4.99695529e-05
16,46,4.2291490620214365,14.171332580262758,1.1774798100229629,4.99963793e-05
16,47,4.108121214387625,11.638067296767195,1.0729501275906579,4.99282636e-05
16,48,4.781339386165503,19.662369445946617,1.0228287204968012,4.98958862e-05
16,49,5.172661235958222,11.65590081295806,1.135360885650274,4.99492512e-05
16,50,4.609446416664402,8.428604090123283,1.0366020813082573,4.98768309e-05
16,51,6.931765988418602,15.739784882641159,1.0517747809828892,4.98834199e-05
16,52,4.491414575787522,19.517854271527728,1.0662497376078042,4.99576596e-05
16,53,4.864896303254675,12.05891037081955,1.1618276172919284,4.97120291e-05
16,54,4.6932881241615165,11.127932519995266,1.1023804437914928,4.97716436e-05
16,55,4.5427082845024405,10.757845509944364,1.0506533005720577,5.00457927e-05
16,56,3.5393788956251386,13.386985774462328,1.1061169728227531,4.98061196e-05
16,57,3.7646186242985236,17.0384529366426,1.097867606608781,4.98452539e-05
16,58,3.5367278223536265,9.832295376542149,1.0530511132633942,4.98160366e-05
16,59,4.640126712937576,17.692779427788725,1.11451034866159,4.97803214e-05
16,60,4.146833272141577,8.707136684995653,1.1086805088186011,4.98579414e-05
